"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"VREX","Varex Imaging Corporation","38.2","1449849485","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vrex",
"VRNS","Varonis Systems, Inc.","79.05","2272910500.05","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/vrns",
"VBLT","Vascular Biogenics Ltd.","2.1","75296468.1","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vblt",
"VXRT","Vaxart, Inc.","3.09","22066274.01","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vxrt",
"VBIV","VBI Vaccines, Inc.","2.7","173382462.9","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vbiv",
"VTIQ","VectoIQ Acquisition Corp.","9.541","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiq",
"VTIQU","VectoIQ Acquisition Corp.","10.09","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiqu",
"VTIQW","VectoIQ Acquisition Corp.","0.58","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiqw",
"VECO","Veeco Instruments Inc.","15.5","754725984.5","n/a","1994","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/veco",
"VEON","VEON Ltd.","2.975","4412438627.8","1483172648","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/veon",
"VRA","Vera Bradley, Inc.","13.77","487967255.91","n/a","2010","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/vra",
"VCYT","Veracyte, Inc.","10.23","351359620.92","n/a","2013","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/vcyt",
"VSTM","Verastem, Inc.","8.3","549890164.1","n/a","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vstm",
"VCEL","Vericel Corporation","10.55","386988063.15","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vcel",
"VRNT","Verint Systems Inc.","48.25","3088579820.25","n/a","2002","Technology","EDP Services","https://www.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","149.12","18354491865.6","n/a","1998","Technology","EDP Services","https://www.nasdaq.com/symbol/vrsn",
"VRSK","Verisk Analytics, Inc.","112.58","18604880510.84","n/a","2009","Technology","EDP Services","https://www.nasdaq.com/symbol/vrsk",
"VBTX","Veritex Holdings, Inc.","32.02","773241566.12","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/vbtx",
"VERI","Veritone, Inc.","16.66","300656922.44","n/a","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/veri",
"VRML","Vermillion, Inc.","0.6521","45672652.3098","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/vrml",
"VRNA","Verona Pharma plc","13.2","121505036.4","9204927","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrna",
"VRCA","Verrica Pharmaceuticals Inc.","18.45","460260544.95","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrca",
"VSAR","Versartis, Inc.","2","72162932","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vsar",
"VTNR","Vertex Energy, Inc","0.99","33023724.03","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/vtnr",
"VRTX","Vertex Pharmaceuticals Incorporated","177.38","45201786552.16","n/a","1991","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrtx",
"VERU","Veru Inc.","2.05","109701539.3","n/a","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/veru",
"VIA","Viacom Inc.","32.1","12917198606.1","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/via",
"VIAB","Viacom Inc.","27.49","9551678478.88","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/viab",
"VSAT","ViaSat, Inc.","69.2","4076437821.2","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vsat",
"VIAV","Viavi Solutions Inc.","10.315","2334443536.67","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/viav",
"VICL","Vical Incorporated","1.29","28141695.72","n/a","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vicl",
"VICR","Vicor Corporation","50.6","2001241739.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vicr",
"VCTR","Victory Capital Holdings, Inc.","10.11","686985621","n/a","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/vctr",
"CIZ","VictoryShares Developed Enhanced Volatility Wtd ETF","34.25","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ciz",
"VSDA","VictoryShares Dividend Accelerator ETF","29.36","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vsda",
"CEY","VictoryShares Emerging Market High Div Volatility Wtd ETF","24.36","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cey",
"CEZ","VictoryShares Emerging Market Volatility Wtd ETF","26.95","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cez",
"CID","VictoryShares International High Div Volatility Wtd ETF","34.26","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cid",
"CIL","VictoryShares International Volatility Wtd ETF","39.9003","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cil",
"CFO","VictoryShares US 500 Enhanced Volatility Wtd ETF","50.67","35469000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cfo",
"CFA","VictoryShares US 500 Volatility Wtd ETF","50.6998","10139960","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cfa",
"CSF","VictoryShares US Discovery Enhanced Volatility Wtd ETF","48.9","26895000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csf",
"CDC","VictoryShares US EQ Income Enhanced Volatility Wtd ETF","46.61","30296500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cdc",
"CDL","VictoryShares US Large Cap High Div Volatility Wtd ETF","45.429","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cdl",
"VSMV","VictoryShares US Multi-Factor Minimum Volatility ETF","28.2876","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vsmv",
"CSB","VictoryShares US Small Cap High Div Volatility Wtd ETF","47.09","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csb",
"CSA","VictoryShares US Small Cap Volatility Wtd ETF","49.99","2561909615.58","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csa",
"VRAY","ViewRay, Inc.","9.65","724562713.35","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/vray",
"VKTX","Viking Therapeutics, Inc.","10.95","652162235.25","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vktx",
"VKTXW","Viking Therapeutics, Inc.","9.52","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vktxw",
"VBFC","Village Bank and Trust Financial Corp.","33.35","47828435.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vbfc",
"VLGEA","Village Super Market, Inc.","29.67","426517880.64","n/a","n/a","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/vlgea",
"VNOM","Viper Energy Partners LP","32.19","3665863028.55","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/vnom",
"VIRC","Virco Manufacturing Corporation","4.7","72180047.9","n/a","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/virc",
"VTSI","VirTra, Inc.","4.969","39276501.483","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/vtsi",
"VIRT","Virtu Financial, Inc.","26.15","5250057965.25","n/a","2015","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/virt",
"VRTS","Virtus Investment Partners, Inc.","129.05","931411019.15","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrts",
"VRTSP","Virtus Investment Partners, Inc.","106.55","0","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrtsp",
"BBC","Virtus LifeSci Biotech Clinical Trials ETF","33.78","33780135.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbc",
"BBP","Virtus LifeSci Biotech Products ETF","46.5345","46534686.138","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbp",
"VRTU","Virtusa Corporation","54.11","1606089881.62","n/a","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/vrtu",
"VTGN","VistaGen Therapeutics, Inc.","1.35","31100780.25","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtgn",
"VC","Visteon Corporation","128.13","3785621991.45","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vc",
"VTL","Vital Therapies, Inc.","8.4","355899583.2","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtl",
"VIVE","Viveve Medical, Inc.","2.56","80049633.28","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/vive",
"VVPR","VivoPower International PLC","1.76","23860981.76","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/vvpr",
"VVUS","VIVUS, Inc.","0.7409","78575478.2446","n/a","1994","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vvus",
"VOD","Vodafone Group Plc","23.45","11132918172.6","474751308","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vod",
"VOXX","VOXX International Corporation","5.55","134304749.7","n/a","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/voxx",
"VYGR","Voyager Therapeutics, Inc.","18.7","604402625.2","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vygr",
"VSEC","VSE Corporation","47.58","517723023.48","n/a","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/vsec",
"VTVT","vTv Therapeutics Inc.","1.44","49732552.8","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtvt",
"VUZI","Vuzix Corporation","7.65","209836547.1","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vuzi",
"WBA","Walgreens Boots Alliance, Inc.","64.975","64481958134.45","n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/wba",
"WAFD","Washington Federal, Inc.","33.375","2819340275.625","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafd",
"WAFDW","Washington Federal, Inc.","15.2","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafdw",
"WASH","Washington Trust Bancorp, Inc.","59.9","1034494564","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wash",
"WSBF","Waterstone Financial, Inc.","17.15","502784955.05","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wsbf",
"WVE","WAVE Life Sciences Ltd.","39.1","1145358255","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/wve",
"WSTG","Wayside Technology Group, Inc.","13.95","63349781.85","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/wstg",
"WCFB","WCF Bancorp, Inc.","9.2962","23812606.7404","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wcfb",
"WDFC","WD-40 Company","159.8","2216731697.4","n/a","1973","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/wdfc",
"WEB","Web.com Group, Inc.","25.25","1256917629","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/web",
"WB","Weibo Corporation","88.07","5644171065.03","64087329","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/wb",
"WEBK","Wellesley Bancorp, Inc.","33","82715556","n/a","2012","Finance","Banks","https://www.nasdaq.com/symbol/webk",
"WEN","Wendy&#39;s Company (The)","17.415","4165902231.75","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","39.375","2846843055","n/a","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","47.81","2226459634.91","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsbc",
"WTBA","West Bancorporation","25.875","421024907.25","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtba",
"WABC","Westamerica Bancorporation","59.07","1572828772.68","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wabc",
"WSTL","Westell Technologies, Inc.","2.79","43881717.06","n/a","1995","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/wstl",
"WDC","Western Digital Corporation","76.64","22933911555.04","n/a","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/wdc",
"WNEB","Western New England Bancorp, Inc.","11.1","332356921.5","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wneb",
"WPRT","Westport Fuel Systems Inc","2.5301","332150791.7409","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wprt",
"WWR","Westwater Resources, Inc.","0.389","18349502.273","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/wwr",
"WEYS","Weyco Group, Inc.","37.41","384594178.38","n/a","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/weys",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","4.61","41751493.03","n/a","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlr",
"WHLRD","Wheeler Real Estate Investment Trust, Inc.","20.25","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrd",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","17.7449","12776328","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrp",
"WHLRW","Wheeler Real Estate Investment Trust, Inc.","0.034","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrw",
"WHF","WhiteHorse Finance, Inc.","14.92","306336664.16","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/whf",
"WHFBL","WhiteHorse Finance, Inc.","25.14","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/whfbl",
"WHLM","Wilhelmina International, Inc.","6.8","36557072","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/whlm",
"WVVI","Willamette Valley Vineyards, Inc.","8.37","41553107.73","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/wvvi",
"WVVIP","Willamette Valley Vineyards, Inc.","4.6","0","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/wvvip",
"WLDN","Willdan Group, Inc.","30.39","269349153.15","n/a","2006","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/wldn",
"WLFC","Willis Lease Finance Corporation","31.33","199216911.79","n/a","1996","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/wlfc",
"WLTW","Willis Towers Watson Public Limited Company","159.64","21046928819.8","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/wltw",
"WSC","WillScot Corporation","15.8","1464173249.4","n/a","2015","n/a","n/a","https://www.nasdaq.com/symbol/wsc",
"WIN","Windstream Holdings, Inc.","3.46","142081914.02","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/win",
"WING","Wingstop Inc.","52.12","1522311161.44","n/a","2015","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/wing",
"WINA","Winmark Corporation","144.6125","556686686.425","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/wina",
"WINS","Wins Finance Holdings Inc.","58.25","1155542646.5","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wins",
"WTFC","Wintrust Financial Corporation","90.34","5088786793.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfc",
"WTFCM","Wintrust Financial Corporation","27.07","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfcm",
"WTFCW","Wintrust Financial Corporation","69.18","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfcw",
"AGND","WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund","43.6","34880000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/agnd",
"CXSE","WisdomTree China ex-State-Owned Enterprises Fund","79.74","197356500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cxse",
"EMCG","WisdomTree Emerging Markets Consumer Growth Fund","23.06","44967000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emcg",
"EMCB","WisdomTree Emerging Markets Corporate Bond Fund","69.79","41874000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emcb",
"DGRE","WisdomTree Emerging Markets Quality Dividend Growth Fund","25.206","83179800","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dgre",
